task_id,split,type,pair_index,in_height,in_width,in_area,in_elongation,in_entropy,in_color_diversity,in_bg_ratio,in_comp_count,in_mean_comp_size,in_max_comp_size,in_mean_comp_elong,in_max_comp_elong,in_transition_density,out_height,out_width,out_area,out_elongation,out_entropy,out_color_diversity,out_bg_ratio,out_comp_count,out_mean_comp_size,out_max_comp_size,out_mean_comp_elong,out_max_comp_elong,out_transition_density,delta_area,delta_comp_count,delta_entropy,delta_color_diversity
1c786137,train,test,0,17,16,272,1.0625,2.1957128747182044,4,0.2610294117647059,65,3.0923076923076924,38.0,1.2835897435897436,2.5,0.7162426614481409,8,9,72,1.125,1.929548594379067,3,0.2777777777777778,17,3.0588235294117645,19.0,1.2352941176470589,2.0,0.7559055118110236,-200,-48,-0.2661642803391375,-1
1caeab9d,train,train,0,10,10,100,1.0,0.965370295858088,3,0.82,3,6.0,6.0,1.5,1.5,0.1388888888888889,10,10,100,1.0,0.965370295858088,3,0.82,3,6.0,6.0,1.5,1.5,0.13333333333333333,0,0,0.0,0
1caeab9d,train,train,1,5,10,50,2.0,1.1754312795575996,3,0.76,3,4.0,4.0,1.0,1.0,0.25882352941176473,5,10,50,2.0,1.1754312795575996,3,0.76,3,4.0,4.0,1.0,1.0,0.2823529411764706,0,0,0.0,0
1caeab9d,train,train,2,5,10,50,2.0,0.7195563653739032,3,0.88,3,2.0,2.0,2.0,2.0,0.2,5,10,50,2.0,0.7195563653739032,3,0.88,3,2.0,2.0,2.0,2.0,0.21176470588235294,0,0,0.0,0
1caeab9d,train,test,0,10,10,100,1.0,0.8475846798245739,3,0.85,3,5.0,5.0,1.0,1.0,0.17222222222222222,10,10,100,1.0,0.8475846798245739,3,0.85,3,5.0,5.0,1.0,1.0,0.18333333333333332,0,0,0.0,0
1cf80156,train,train,0,11,12,132,1.0909090909090908,0.32984607020714635,1,0.9393939393939394,1,8.0,8.0,1.6666666666666667,1.6666666666666667,0.07468879668049792,5,3,15,1.6666666666666667,0.9967916319816366,1,0.4666666666666667,1,8.0,8.0,1.6666666666666667,1.6666666666666667,0.5,-117,0,0.6669455617744902,0
1cf80156,train,train,1,10,12,120,1.2,0.38431154412649704,1,0.925,1,9.0,9.0,1.0,1.0,0.09174311926605505,4,4,16,1.0,0.9886994082884974,1,0.4375,1,9.0,9.0,1.0,1.0,0.5,-104,0,0.6043878641620004,0
1cf80156,train,train,2,12,12,144,1.0,0.3095434291503252,1,0.9444444444444444,1,8.0,8.0,1.6666666666666667,1.6666666666666667,0.06818181818181818,3,5,15,1.6666666666666667,0.9967916319816366,1,0.4666666666666667,1,8.0,8.0,1.6666666666666667,1.6666666666666667,0.5454545454545454,-129,0,0.6872482028313114,0
1cf80156,train,test,0,12,12,144,1.0,0.3893256144515589,1,0.9236111111111112,1,11.0,11.0,1.5,1.5,0.09090909090909091,4,6,24,1.5,0.9949848281859701,1,0.5416666666666666,1,11.0,11.0,1.5,1.5,0.34210526315789475,-120,0,0.6056592137344112,0
1d0a4b61,train,train,0,25,25,625,1.0,2.2849441729325903,4,0.128,125,4.36,168.0,1.584,2.0,0.6708333333333333,25,25,625,1.0,1.9926869331697263,4,0.0,129,4.844961240310077,184.0,1.697674418604651,2.0,0.735,0,4,-0.292257239762864,0
1d0a4b61,train,train,1,25,25,625,1.0,2.0867625885919603,4,0.1296,202,2.6930693069306932,198.0,1.0148514851485149,2.0,0.6391666666666667,25,25,625,1.0,1.753919467594014,4,0.0,225,2.7777777777777777,225.0,1.0,1.0,0.6933333333333334,0,23,-0.33284312099794633,0
1d0a4b61,train,train,2,25,25,625,1.0,1.5512310395561906,3,0.0832,198,2.893939393939394,376.0,1.0,1.0,0.575,25,25,625,1.0,1.247440016693906,3,0.0,217,2.880184331797235,409.0,1.0,1.0,0.6,0,19,-0.30379102286228465,0
1d0a4b61,train,test,0,25,25,625,1.0,1.934588314957065,4,0.1136,130,4.2615384615384615,332.0,1.3923076923076922,2.0,0.5266666666666666,25,25,625,1.0,1.625481590294928,4,0.0,145,4.310344827586207,369.0,1.4137931034482758,2.0,0.56,0,15,-0.30910672466213707,0
1d398264,train,train,0,20,20,400,1.0,0.20657945040678777,5,0.9775,7,1.2857142857142858,2.0,1.2857142857142858,2.0,0.02894736842105263,20,20,400,1.0,0.961199841155922,5,0.84,7,9.142857142857142,16.0,3.8214285714285716,16.0,0.21842105263157896,0,0,0.7546203907491342,0
1d398264,train,train,1,10,10,100,1.0,0.6217630671939111,5,0.91,6,1.5,2.0,1.5,2.0,0.11666666666666667,10,10,100,1.0,1.5389208429047734,5,0.66,6,5.666666666666667,11.0,1.4166666666666667,3.0,0.4722222222222222,0,0,0.9171577757108623,0
1d398264,train,train,2,15,15,225,1.0,0.33017857801938083,5,0.96,5,1.8,3.0,1.8,3.0,0.047619047619047616,15,15,225,1.0,1.0821930125772228,5,0.7911111111111111,5,9.4,26.0,1.7833333333333332,3.6666666666666665,0.2761904761904762,0,0,0.7520144345578419,0
1d398264,train,test,0,16,16,256,1.0,0.2998175539007212,5,0.96484375,6,1.5,2.0,1.3333333333333333,2.0,0.04583333333333333,16,16,256,1.0,1.1178803415269167,5,0.796875,6,8.666666666666666,23.0,1.3333333333333333,2.75,0.2791666666666667,0,0,0.8180627876261956,0
1d398264,train,test,1,12,12,144,1.0,0.452077045873825,4,0.9375,4,2.25,4.0,1.625,2.0,0.07196969696969698,12,12,144,1.0,1.2952352302792711,4,0.7222222222222222,4,10.0,20.0,1.24375,1.6,0.375,0,0,0.8431581844054461,0
1d61978c,train,train,0,16,16,256,1.0,0.4615217448770414,2,0.0,4,64.0,231.0,1.0,1.0,0.19791666666666666,16,16,256,1.0,0.5535806500777731,3,0.0,4,64.0,231.0,1.0,1.0,0.19791666666666666,0,0,0.09205890520073173,1
1d61978c,train,train,1,16,16,256,1.0,0.5097345489307137,2,0.0,7,36.57142857142857,227.0,1.0,1.0,0.23958333333333334,16,16,256,1.0,0.6229186153985471,3,0.0,7,36.57142857142857,227.0,1.0,1.0,0.23958333333333334,0,0,0.11318406646783341,1
1d61978c,train,test,0,16,16,256,1.0,0.13880049798406022,2,0.0,3,85.33333333333333,251.0,1.0,1.0,0.041666666666666664,16,16,256,1.0,0.15776437678200297,3,0.0,3,85.33333333333333,251.0,1.0,1.0,0.041666666666666664,0,0,0.018963878797942757,1
1da012fc,train,train,0,14,20,280,1.4285714285714286,1.0947771659273875,6,0.7714285714285715,9,7.111111111111111,32.0,1.2222222222222223,2.0,0.1844106463878327,14,20,280,1.4285714285714286,1.2294059959167742,5,0.7714285714285715,9,7.111111111111111,32.0,1.2222222222222223,2.0,0.1844106463878327,0,0,0.13462882998938674,-1
1da012fc,train,train,1,19,22,418,1.1578947368421053,1.062844916150271,5,0.7679425837320574,7,13.857142857142858,51.0,1.2857142857142858,2.0,0.1220125786163522,19,22,418,1.1578947368421053,1.1875402907529853,4,0.7679425837320574,7,13.857142857142858,51.0,1.2857142857142858,2.0,0.1220125786163522,0,0,0.12469537460271418,-1
1da012fc,train,test,0,19,25,475,1.3157894736842106,1.1286611207091286,7,0.7473684210526316,11,10.909090909090908,75.0,1.2651515151515151,2.0,0.1479028697571744,19,25,475,1.3157894736842106,1.2733569694842153,6,0.7473684210526316,11,10.909090909090908,75.0,1.2651515151515151,2.0,0.1479028697571744,0,0,0.14469584877508668,-1
1e0a9b12,train,train,0,6,6,36,1.0,1.187679853670746,4,0.7777777777777778,5,1.6,3.0,1.6,3.0,0.3,6,6,36,1.0,1.187679853670746,4,0.7777777777777778,4,2.0,3.0,2.0,3.0,0.23333333333333334,0,-1,0.0,0
1e0a9b12,train,train,1,4,4,16,1.0,1.4966407621868583,4,0.6875,5,1.0,1.0,1.0,1.0,0.5833333333333334,4,4,16,1.0,1.4966407621868583,4,0.6875,4,1.25,2.0,1.25,2.0,0.375,0,-1,0.0,0
1e0a9b12,train,train,2,5,5,25,1.0,1.371314688649721,4,0.72,6,1.1666666666666667,2.0,1.1666666666666667,2.0,0.525,5,5,25,1.0,1.371314688649721,4,0.72,4,1.75,3.0,1.75,3.0,0.35,0,-2,0.0,0
1e0a9b12,train,test,0,5,5,25,1.0,1.7336606896881859,5,0.64,8,1.125,2.0,1.125,2.0,0.6,5,5,25,1.0,1.7336606896881859,5,0.64,5,1.8,3.0,1.8,3.0,0.35,0,-3,0.0,0
1e32b0e9,train,train,0,17,17,289,1.0,1.0759275848248244,2,0.7162629757785467,6,13.666666666666666,64.0,1.3333333333333333,2.0,0.3014705882352941,17,17,289,1.0,1.2714972899272543,2,0.4982698961937716,14,10.357142857142858,64.0,1.1428571428571428,2.0,0.4632352941176471,0,8,0.19556970510242988,0
1e32b0e9,train,train,1,17,17,289,1.0,1.063581981204475,2,0.7197231833910035,5,16.2,64.0,1.4,3.0,0.3088235294117647,17,17,289,1.0,1.1915757669372105,2,0.6228373702422145,13,8.384615384615385,64.0,1.1538461538461537,3.0,0.43014705882352944,0,8,0.12799378573273557,0
1e32b0e9,train,train,2,17,17,289,1.0,0.9670338360971924,2,0.7439446366782007,6,12.333333333333334,64.0,1.0,1.0,0.29411764705882354,17,17,289,1.0,1.0927461745549103,2,0.6539792387543253,14,7.142857142857143,64.0,1.0714285714285714,1.5,0.4852941176470588,0,8,0.1257123384577179,0
1e32b0e9,train,test,0,17,17,289,1.0,1.0759275848248244,2,0.7162629757785467,7,11.714285714285714,64.0,1.2857142857142858,2.0,0.3161764705882353,17,17,289,1.0,1.2628465483047113,2,0.5294117647058824,19,7.157894736842105,64.0,1.3157894736842106,3.0,0.5147058823529411,0,12,0.1869189634798869,0
1e5d6875,train,train,0,8,8,64,1.0,0.7150086445258331,3,0.0,4,16.0,55.0,1.0,1.0,0.19642857142857142,8,8,64,1.0,1.2283524239353811,5,0.0,7,9.142857142857142,49.0,1.1428571428571428,2.0,0.2857142857142857,0,3,0.513343779409548,2
1e5d6875,train,train,1,8,8,64,1.0,0.8837122601251458,3,0.0,5,12.8,52.0,1.0,1.0,0.2857142857142857,8,8,64,1.0,1.7044340029249652,5,0.0,7,9.142857142857142,40.0,1.0,1.0,0.4732142857142857,0,2,0.8207217427998194,2
1e5d6875,train,test,0,16,16,256,1.0,0.8815933991792391,3,0.0,17,15.058823529411764,208.0,1.0,1.0,0.2625,16,16,256,1.0,1.6679754522712944,5,0.0,29,8.827586206896552,163.0,1.028735632183908,1.5,0.4,0,12,0.7863820530920553,2
1e81d6f9,train,train,0,15,15,225,1.0,1.0696308576987692,9,0.8444444444444444,27,1.2962962962962963,7.0,1.0,1.0,0.27380952380952384,15,15,225,1.0,0.9378660995033601,9,0.8666666666666667,22,1.3636363636363635,7.0,1.0,1.0,0.22857142857142856,0,-5,-0.13176475819540912,0
1e81d6f9,train,train,1,15,15,225,1.0,0.7992578050680088,9,0.8933333333333333,17,1.411764705882353,7.0,1.0588235294117647,2.0,0.1761904761904762,15,15,225,1.0,0.7134205613559179,9,0.9066666666666666,14,1.5,7.0,1.0714285714285714,2.0,0.1523809523809524,0,-3,-0.0858372437120909,0
1e81d6f9,train,train,2,15,15,225,1.0,1.188307892724867,8,0.8222222222222222,34,1.1764705882352942,7.0,1.0,1.0,0.3,15,15,225,1.0,1.0573869132447096,8,0.8444444444444444,29,1.206896551724138,7.0,1.0,1.0,0.2642857142857143,0,-5,-0.13092097948015735,0
1e81d6f9,train,test,0,15,15,225,1.0,1.1553233266511413,9,0.8355555555555556,29,1.2758620689655173,7.0,1.0344827586206897,2.0,0.29523809523809524,15,15,225,1.0,1.0466990797683442,9,0.8533333333333334,25,1.32,7.0,1.04,2.0,0.25952380952380955,0,-4,-0.10862424688279715,0
1efba499,train,train,0,12,12,144,1.0,1.1912413064897656,3,0.7361111111111112,8,4.75,22.0,2.5,9.0,0.2689393939393939,12,12,144,1.0,1.1912413064897656,3,0.7361111111111112,16,2.375,22.0,1.25,4.0,0.2916666666666667,0,8,0.0,0
1efba499,train,train,1,12,12,144,1.0,0.9346843470146124,3,0.8194444444444444,10,2.6,15.0,1.4666666666666666,3.6666666666666665,0.2689393939393939,12,12,144,1.0,0.9346843470146124,3,0.8194444444444444,12,2.1666666666666665,15.0,1.222222222222222,3.6666666666666665,0.26515151515151514,0,2,0.0,0
1efba499,train,train,2,12,14,168,1.1666666666666667,0.9570252461937248,3,0.8035714285714286,10,3.3,22.0,1.5,4.0,0.22580645161290322,12,14,168,1.1666666666666667,0.9570252461937248,3,0.8035714285714286,11,3.0,22.0,1.3636363636363635,4.0,0.2,0,1,0.0,0
1efba499,train,test,0,12,14,168,1.1666666666666667,1.1524143697745088,4,0.7559523809523809,11,3.727272727272727,26.0,1.5909090909090908,4.0,0.25161290322580643,12,14,168,1.1666666666666667,1.1524143697745088,4,0.7559523809523809,12,3.4166666666666665,26.0,1.5,4.0,0.20967741935483872,0,1,0.0,0
1f0c79e5,train,train,0,9,9,81,1.0,0.33315168642157034,2,0.9506172839506173,2,2.0,2.0,1.0,1.0,0.08333333333333333,9,9,81,1.0,0.876716288999464,1,0.7037037037037037,1,24.0,24.0,1.0,1.0,0.19444444444444445,0,-1,0.5435646025778936,-1
1f0c79e5,train,train,1,9,9,81,1.0,0.3238320876294287,2,0.9506172839506173,2,2.0,3.0,1.0,1.0,0.06944444444444445,9,9,81,1.0,0.8063495153650777,1,0.7530864197530864,1,20.0,20.0,1.1428571428571428,1.1428571428571428,0.18055555555555555,0,-1,0.482517427735649,-1
1f0c79e5,train,train,2,9,9,81,1.0,0.3238320876294287,2,0.9506172839506173,2,2.0,3.0,1.0,1.0,0.06944444444444445,9,9,81,1.0,0.9751190649408661,1,0.5925925925925926,1,33.0,33.0,1.0,1.0,0.2222222222222222,0,-1,0.6512869773114374,-1
1f0c79e5,train,train,3,9,9,81,1.0,0.3238320876294287,2,0.9506172839506173,2,2.0,3.0,1.0,1.0,0.06944444444444445,9,9,81,1.0,0.7412466905234424,1,0.7901234567901234,1,17.0,17.0,1.1666666666666667,1.1666666666666667,0.1527777777777778,0,-1,0.41741460289401366,-1
1f0c79e5,train,test,0,9,9,81,1.0,0.3238320876294287,2,0.9506172839506173,2,2.0,3.0,1.0,1.0,0.06944444444444445,9,9,81,1.0,0.876716288999464,1,0.7037037037037037,1,24.0,24.0,1.0,1.0,0.1527777777777778,0,-1,0.5528842013700352,-1
1f642eb9,train,train,0,10,10,100,1.0,1.0002801245235569,6,0.8,6,3.3333333333333335,15.0,1.1111111111111112,1.6666666666666667,0.17222222222222222,10,10,100,1.0,1.1541209043760985,6,0.8,11,1.8181818181818181,10.0,1.0606060606060606,1.6666666666666667,0.23333333333333334,0,5,0.15384077985254163,0
1f642eb9,train,train,1,10,10,100,1.0,0.6404534362146306,4,0.89,4,2.75,8.0,1.25,2.0,0.11666666666666667,10,10,100,1.0,0.7043570314702626,4,0.89,7,1.5714285714285714,5.0,1.0714285714285714,1.5,0.14444444444444443,0,3,0.06390359525563205,0
1f642eb9,train,train,2,10,10,100,1.0,1.0578358093735354,6,0.79,7,3.0,15.0,1.0952380952380953,1.6666666666666667,0.18888888888888888,10,10,100,1.0,1.2185761485850053,6,0.79,13,1.6153846153846154,9.0,1.0512820512820513,1.6666666666666667,0.25555555555555554,0,6,0.1607403392114699,0
1f642eb9,train,test,0,10,10,100,1.0,1.1584305534396506,7,0.77,8,2.875,16.0,1.0,1.0,0.2,10,10,100,1.0,1.3531373033098424,7,0.77,15,1.5333333333333334,9.0,1.0,1.0,0.2833333333333333,0,7,0.19470674987019176,0
1f85a75f,train,train,0,30,30,900,1.0,0.3341865265378466,2,0.9455555555555556,35,1.4,6.0,1.1857142857142857,2.0,0.09367816091954023,3,3,9,1.0,0.9182958340544896,1,0.3333333333333333,1,6.0,6.0,1.0,1.0,0.5,-891,-34,0.584109307516643,-1
1f85a75f,train,train,1,30,30,900,1.0,0.6754508504020084,3,0.8844444444444445,83,1.2530120481927711,12.0,1.0803212851405624,2.0,0.20344827586206896,5,3,15,1.6666666666666667,0.7219280948873623,1,0.2,1,12.0,12.0,1.6666666666666667,1.6666666666666667,0.36363636363636365,-885,-82,0.04647724448535395,-2
1f85a75f,train,test,0,30,30,900,1.0,0.9234576901978819,4,0.8422222222222222,103,1.3786407766990292,12.0,1.1407766990291262,3.0,0.2649425287356322,4,4,16,1.0,0.8112781244591328,1,0.25,1,12.0,12.0,1.0,1.0,0.4166666666666667,-884,-102,-0.1121795657387491,-3
1f876c06,train,train,0,10,10,100,1.0,0.5621791902022728,4,0.92,8,1.0,1.0,1.0,1.0,0.14444444444444443,10,10,100,1.0,1.0319205161786238,4,0.82,4,4.5,6.0,1.0,1.0,0.36666666666666664,0,-4,0.469741325976351,0
1f876c06,train,train,1,10,10,100,1.0,0.4225426691977456,3,0.94,6,1.0,1.0,1.0,1.0,0.10555555555555556,10,10,100,1.0,0.7587536638759602,3,0.87,3,4.333333333333333,5.0,1.0,1.0,0.2611111111111111,0,-3,0.33621099467821464,0
1f876c06,train,train,2,10,10,100,1.0,0.5621791902022728,4,0.92,8,1.0,1.0,1.0,1.0,0.14444444444444443,10,10,100,1.0,1.0802884732050744,4,0.81,4,4.75,5.0,1.0,1.0,0.36666666666666664,0,-4,0.5181092830028016,0
1f876c06,train,test,0,10,10,100,1.0,0.7011884030780174,5,0.9,10,1.0,1.0,1.0,1.0,0.18333333333333332,10,10,100,1.0,1.3428200302691993,5,0.76,5,4.8,7.0,1.0,1.0,0.4722222222222222,0,-5,0.6416316271911818,0
1fad071e,train,train,0,9,9,81,1.0,1.3105673797344792,2,0.6296296296296297,12,2.5,4.0,1.0,1.0,0.4027777777777778,1,5,5,5.0,0.7219280948873623,1,0.2,1,4.0,4.0,4.0,4.0,0.25,-76,-11,-0.5886392848471169,-1
1fad071e,train,train,1,9,9,81,1.0,1.1730125852957602,2,0.7037037037037037,9,2.6666666666666665,4.0,1.0,1.0,0.3194444444444444,1,5,5,5.0,0.9709505944546686,1,0.6,1,2.0,2.0,2.0,2.0,0.25,-76,-8,-0.20206199084109167,-1
1fad071e,train,train,2,9,9,81,1.0,1.3529719602561368,2,0.6049382716049383,11,2.909090909090909,4.0,1.0,1.0,0.375,1,5,5,5.0,0.7219280948873623,1,0.2,1,4.0,4.0,4.0,4.0,0.25,-76,-10,-0.6310438653687744,-1
1fad071e,train,test,0,9,9,81,1.0,1.342366442108526,2,0.6172839506172839,10,3.1,4.0,1.0,1.0,0.375,1,5,5,5.0,0.9709505944546686,1,0.4,1,3.0,3.0,3.0,3.0,0.25,-76,-9,-0.3714158476538574,-1
2013d3e2,train,train,0,10,10,100,1.0,1.1863137138648348,5,0.8,17,1.1764705882352942,4.0,1.0,1.0,0.28888888888888886,3,3,9,1.0,2.2810361125534233,5,0.4444444444444444,5,1.0,1.0,1.0,1.0,0.8333333333333334,-91,-12,1.0947223986885886,0
2013d3e2,train,train,1,10,10,100,1.0,1.2554312795575997,4,0.76,10,2.4,8.0,1.4,2.0,0.26666666666666666,3,3,9,1.0,2.197159723424149,4,0.3333333333333333,5,1.2,2.0,1.0,1.0,0.8333333333333334,-91,-5,0.9417284438665494,0
2013d3e2,train,test,0,10,10,100,1.0,1.0263137138648348,3,0.8,9,2.2222222222222223,4.0,1.8888888888888888,2.0,0.2222222222222222,3,3,9,1.0,1.836591668108979,3,0.4444444444444444,3,1.6666666666666667,2.0,1.6666666666666667,2.0,0.5833333333333334,-91,-6,0.8102779542441441,0
2037f2c7,train,train,0,25,25,625,1.0,1.3600057412578033,6,0.7648,32,4.59375,16.0,2.128125,4.0,0.18,4,8,32,2.0,0.9744894033980523,1,0.59375,2,6.5,7.0,1.3333333333333333,1.3333333333333333,0.36538461538461536,-593,-30,-0.3855163378597509,-5
2037f2c7,train,train,1,23,25,575,1.0869565217391304,1.5321775584494206,4,0.6765217391304348,16,11.625,32.0,6.3125,13.0,0.22232304900181488,3,7,21,2.3333333333333335,0.9587118829771318,1,0.6190476190476191,2,4.0,4.0,1.5,1.5,0.3125,-554,-14,-0.5734656754722888,-3
2037f2c7,train,train,2,22,22,484,1.0,0.9144303571088437,4,0.8388429752066116,13,6.0,16.0,3.2948717948717947,6.0,0.13203463203463203,2,6,12,3.0,1.0,1,0.5,2,3.0,4.0,1.75,2.0,0.5,-472,-11,0.08556964289115632,-3
2037f2c7,train,test,0,24,25,600,1.0416666666666667,1.2019371168136075,5,0.7833333333333333,27,4.814814814814815,18.0,2.1049382716049383,6.0,0.17636837532580366,2,10,20,5.0,1.0,1,0.5,2,5.0,6.0,1.5,2.0,0.21428571428571427,-580,-25,-0.2019371168136075,-4
2072aba6,train,train,0,3,3,9,1.0,0.9182958340544896,1,0.6666666666666666,1,3.0,3.0,1.0,1.0,0.6666666666666666,6,6,36,1.0,1.2516291673878228,2,0.6666666666666666,4,3.0,6.0,1.0,1.0,0.4666666666666667,27,3,0.33333333333333326,1
2072aba6,train,train,1,3,3,9,1.0,0.9910760598382222,1,0.4444444444444444,1,5.0,5.0,1.0,1.0,0.6666666666666666,6,6,36,1.0,1.5466316153937778,2,0.4444444444444444,2,10.0,10.0,1.0,1.0,0.7333333333333333,27,1,0.5555555555555556,1
2072aba6,train,train,2,3,3,9,1.0,0.9910760598382222,1,0.4444444444444444,1,5.0,5.0,1.0,1.0,0.5833333333333334,6,6,36,1.0,1.5466316153937778,2,0.4444444444444444,2,10.0,10.0,1.0,1.0,0.7,27,1,0.5555555555555556,1
2072aba6,train,test,0,3,3,9,1.0,0.9910760598382222,1,0.5555555555555556,1,4.0,4.0,1.5,1.5,0.4166666666666667,6,6,36,1.0,1.4355205042826666,2,0.5555555555555556,2,8.0,8.0,1.5,1.5,0.5333333333333333,27,1,0.4444444444444444,1
20818e16,train,train,0,16,15,240,1.0666666666666667,1.4032029264230255,4,0.0,4,60.0,149.0,1.1416666666666666,1.5,0.1091314031180401,6,9,54,1.5,1.2538013905715868,3,0.0,3,18.0,32.0,1.3333333333333333,2.0,0.10752688172043011,-186,-1,-0.14940153585143867,-1
20818e16,train,train,1,14,15,210,1.0714285714285714,1.3671481582160214,4,0.0,4,52.5,141.0,1.351190476190476,2.0,0.13554987212276215,6,8,48,1.3333333333333333,1.4697793071676755,3,0.0,3,16.0,23.0,1.4444444444444444,2.0,0.1951219512195122,-162,-1,0.10263114895165404,-1
20818e16,train,train,2,15,15,225,1.0,1.547098381190775,4,0.5866666666666667,4,23.25,60.0,1.3333333333333333,2.0,0.15,8,8,64,1.0,1.4772549403072577,4,0.0,4,16.0,39.0,1.3333333333333333,2.0,0.17857142857142858,-161,0,-0.06984344088351735,0
20818e16,train,test,0,16,16,256,1.0,1.255991415285136,5,0.0,5,51.2,180.0,1.4333333333333333,2.0,0.125,6,10,60,1.6666666666666667,1.1829860594599402,4,0.0,4,15.0,44.0,1.5416666666666667,2.0,0.15384615384615385,-196,-1,-0.07300535582519574,-1
20981f0e,train,train,0,14,16,224,1.1428571428571428,0.6568054702049713,2,0.875,15,1.8666666666666667,4.0,1.0,1.0,0.20095693779904306,14,16,224,1.1428571428571428,0.6568054702049713,2,0.875,15,1.8666666666666667,4.0,1.0,1.0,0.20095693779904306,0,0,0.0,0
20981f0e,train,train,1,13,19,247,1.4615384615384615,0.6658333318624461,2,0.8744939271255061,18,1.7222222222222223,4.0,1.0,1.0,0.19913419913419914,13,19,247,1.4615384615384615,0.6658333318624461,2,0.8744939271255061,18,1.7222222222222223,4.0,1.0,1.0,0.19913419913419914,0,0,0.0,0
20981f0e,train,train,2,17,10,170,1.7,0.7707307954627735,2,0.8411764705882353,14,1.9285714285714286,4.0,1.0,1.0,0.2364217252396166,17,10,170,1.7,0.7707307954627735,2,0.8411764705882353,14,1.9285714285714286,4.0,1.0,1.0,0.2364217252396166,0,0,0.0,0
20981f0e,train,test,0,17,13,221,1.3076923076923077,0.7348621517706901,2,0.8552036199095022,18,1.7777777777777777,4.0,1.0,1.0,0.21601941747572814,17,13,221,1.3076923076923077,0.7348621517706901,2,0.8552036199095022,18,1.7777777777777777,4.0,1.0,1.0,0.21601941747572814,0,0,0.0,0
20fb2937,train,train,0,20,11,220,1.8181818181818181,1.3576600845782734,7,0.013636363636363636,14,15.5,135.0,1.7867965367965368,11.0,0.21271393643031786,13,11,143,1.1818181818181819,1.7552094795149005,4,0.0,9,15.88888888888889,71.0,1.02020202020202,1.1818181818181819,0.2862595419847328,-77,-5,0.3975493949366271,-3
20fb2937,train,train,1,20,11,220,1.8181818181818181,1.2929133542350304,7,0.0,18,12.222222222222221,134.0,1.611952861952862,11.0,0.22249388753056235,13,11,143,1.1818181818181819,1.8541504704826917,4,0.0,11,13.0,56.0,1.06198347107438,1.5,0.3015267175572519,-77,-7,0.5612371162476613,-3
20fb2937,train,test,0,20,11,220,1.8181818181818181,1.3188319321851054,7,0.0,17,12.941176470588236,135.0,1.6479500891265597,11.0,0.21271393643031786,13,11,143,1.1818181818181819,1.7076990772808358,4,0.0,9,15.88888888888889,71.0,1.02020202020202,1.1818181818181819,0.2900763358778626,-77,-8,0.3888671450957304,-3
212895b5,train,train,0,18,17,306,1.0588235294117647,0.5958988800212752,2,0.8888888888888888,20,1.7,9.0,1.15,3.0,0.18024263431542462,18,17,306,1.0588235294117647,1.197024797947256,4,0.7745098039215687,28,2.4642857142857144,9.0,1.1428571428571428,3.0,0.3431542461005199,0,8,0.6011259179259807,2
212895b5,train,train,1,20,20,400,1.0,0.4806688652153556,2,0.9175,21,1.5714285714285714,9.0,1.0714285714285714,2.0,0.13289473684210526,20,20,400,1.0,1.1506128944620668,4,0.7875,29,2.9310344827586206,10.0,1.0586206896551724,2.0,0.3105263157894737,0,8,0.6699440292467111,2
212895b5,train,train,2,16,19,304,1.1875,0.6527107092145225,2,0.8717105263157895,24,1.625,9.0,1.0208333333333333,1.5,0.2094240837696335,16,19,304,1.1875,1.1990481249864124,4,0.7697368421052632,30,2.3333333333333335,11.0,1.0166666666666666,1.5,0.32460732984293195,0,6,0.54633741577189,2
