task_id,pair_type,pair_idx,grid_type,matrix_cluster,distance_to_centroid
1f0c79e5,train,2,input,1,1.541789663076016
1f0c79e5,train,3,input,1,1.541789663076016
1f0c79e5,test,0,input,1,1.541789663076016
27a28665,train,3,input,1,1.543799329395061
27a28665,train,4,input,1,1.543799329395061
27a28665,test,2,input,1,1.543799329395061
39a8645d,train,1,output,1,1.543799329395061
44f52bb0,train,5,input,1,1.543799329395061
6ea4a07e,train,2,output,1,1.543799329395061
902510d5,train,0,input,1,1.543799329395061
a87f7484,train,1,output,1,1.543799329395061
bc1d5164,test,0,output,1,1.543799329395061
d0f5fe59,test,0,output,1,1.543799329395061
ff28f65a,train,1,output,1,1.543799329395061
ff28f65a,test,2,output,1,1.543799329395061
0692e18c,train,2,input,1,1.550055365781653
31d5ba1a,test,0,output,1,1.550055365781653
39a8645d,train,0,output,1,1.550055365781653
3af2c5a8,train,1,input,1,1.550055365781653
48d8fb45,train,0,output,1,1.550055365781653
5ad4f10b,train,0,output,1,1.550055365781653
6ea4a07e,train,2,input,1,1.550055365781653
6ea4a07e,test,0,output,1,1.550055365781653
8719f442,test,0,input,1,1.550055365781653
8e2edd66,train,1,input,1,1.550055365781653
94f9d214,train,1,output,1,1.550055365781653
bc1d5164,train,3,output,1,1.550055365781653
d0f5fe59,train,1,output,1,1.550055365781653
e133d23d,train,3,output,1,1.550055365781653
ea786f4a,train,1,output,1,1.550055365781653
ed74f2f2,train,5,output,1,1.550055365781653
fafffa47,train,2,input,1,1.550055365781653
feca6190,train,3,output,1,1.550055365781653
ff28f65a,train,2,output,1,1.550055365781653
ff28f65a,train,6,output,1,1.550055365781653
ff28f65a,test,0,output,1,1.550055365781653
cad67732,train,1,input,1,1.5532890761356781
0692e18c,train,0,input,1,1.556929270916597
2072aba6,train,0,input,1,1.556929270916597
3b4c2228,train,3,output,1,1.556929270916597
3b4c2228,test,0,output,1,1.556929270916597
6e02f1e3,train,1,output,1,1.556929270916597
6e02f1e3,train,3,output,1,1.556929270916597
6e02f1e3,train,4,output,1,1.556929270916597
6e02f1e3,test,0,output,1,1.556929270916597
6ea4a07e,train,3,input,1,1.556929270916597
8719f442,train,2,input,1,1.556929270916597
a5f85a15,train,1,input,1,1.556929270916597
a85d4709,train,3,input,1,1.556929270916597
d0f5fe59,train,0,output,1,1.556929270916597
feca6190,train,1,output,1,1.556929270916597
00d62c1b,train,4,output,1,1.5602444176273425
f8be4b64,train,2,input,1,1.5663968882660189
f5c89df1,train,1,input,1,1.5664347947167636
0ca9ddb6,train,1,output,1,1.577100601359752
a5f85a15,test,0,input,1,1.6038850484848821
a78176bb,train,2,output,1,1.6091934333397286
a78176bb,test,0,output,1,1.6112983909581786
67636eac,train,2,input,1,1.6127135575805178
f5c89df1,train,1,output,1,1.630790433051663
e98196ab,train,2,output,1,1.6313327773723811
11852cab,train,0,output,1,1.6453450871069248
11852cab,train,0,input,1,1.648454872796428
00d62c1b,train,4,input,1,1.6497148508470916
902510d5,train,3,input,1,1.6549660137153144
f25fbde4,test,0,input,1,1.6590760215629081
28bf18c6,train,2,input,1,1.6608033520259444
d304284e,test,0,input,1,1.6636961299082793
e1baa8a4,test,0,output,1,1.8194498498149991
0a1d4ef5,test,0,output,1,1.8293764008605966
80214e03,test,0,output,1,1.8293764008605966
e1baa8a4,train,2,output,1,1.8293764008605966
2c737e39,train,1,input,1,1.8324435437719708
e21d9049,train,1,output,1,1.8331929892854362
aab50785,train,4,output,1,1.8333538266142786
e21d9049,train,0,output,1,1.8359522850861332
8fff9e47,train,0,input,1,1.8368966340950008
494ef9d7,test,0,output,1,1.8374126355824931
a416b8f3,train,0,input,1,1.8391826828902191
90347967,train,2,input,1,1.8415005281134649
90347967,train,2,output,1,1.8415005281134649
a416b8f3,train,0,output,1,1.8443048447808867
d23f8c26,train,0,input,1,1.847920612211465
6ecd11f4,train,2,output,1,1.8479490324044885
494ef9d7,train,0,output,1,1.8500534788786827
aab50785,train,3,output,1,1.8511815627501456
4cd1b7b2,train,1,output,1,1.8556684481681378
4cd1b7b2,train,2,output,1,1.8556684481681378
00576224,train,0,output,1,1.8565008157684615
00576224,test,0,output,1,1.8565008157684615
8fff9e47,test,0,input,1,1.8568865976519648
a6953f00,train,0,input,1,1.8568865976519648
0a1d4ef5,train,0,output,1,1.8593650928520065
305b1341,train,0,input,1,1.8593650928520065
305b1341,train,2,input,1,1.8593650928520065
305b1341,test,0,input,1,1.8593650928520065
458e3a53,test,0,output,1,1.8593650928520065
49d1d64f,test,0,input,1,1.8593650928520065
780d0b14,train,0,output,1,1.8593650928520065
780d0b14,train,2,output,1,1.8593650928520065
7b7f7511,train,2,output,1,1.8593650928520065
80214e03,train,2,output,1,1.8593650928520065
90c28cc7,train,2,output,1,1.8593650928520065
ac6f9922,train,2,output,1,1.8593650928520065
af24b4cc,train,0,output,1,1.8593650928520065
af24b4cc,train,1,output,1,1.8593650928520065
af24b4cc,train,2,output,1,1.8593650928520065
af24b4cc,test,0,output,1,1.8593650928520065
cdecee7f,train,1,output,1,1.8593650928520065
e1baa8a4,train,0,output,1,1.8593650928520065
e1baa8a4,train,1,output,1,1.8593650928520065
494ef9d7,train,2,output,1,1.8594317596155925
e21d9049,test,0,output,1,1.860759483600513
2013d3e2,test,0,output,1,1.8617774371588887
90347967,train,0,input,1,1.8617774371588887
90347967,train,0,output,1,1.8617774371588887
1e0a9b12,test,0,input,1,1.8622650197805568
31aa019c,train,1,input,1,1.862490942464952
4cd1b7b2,train,0,input,1,1.8637825011626157
5289ad53,train,1,output,1,1.8643061244092263
6150a2bd,train,0,input,1,1.8643061244092263
6150a2bd,train,0,output,1,1.8643061244092263
b91ae062,train,2,input,1,1.8643061244092263
4cd1b7b2,train,1,input,1,1.8647577366993673
6cdd2623,train,0,input,1,1.866102206728075
0a1d4ef5,train,1,output,1,1.8666859408008798
0a1d4ef5,train,2,output,1,1.8666859408008798
1d398264,train,0,input,1,1.8666859408008798
1d398264,train,1,input,1,1.8666859408008798
1d398264,test,0,input,1,1.8666859408008798
5582e5ca,train,0,input,1,1.8666859408008798
5582e5ca,train,2,input,1,1.8666859408008798
5783df64,train,0,output,1,1.8666859408008798
5783df64,train,1,output,1,1.8666859408008798
5783df64,train,2,output,1,1.8666859408008798
5783df64,test,0,output,1,1.8666859408008798
74dd1130,train,3,input,1,1.8666859408008798
74dd1130,train,3,output,1,1.8666859408008798
780d0b14,test,0,output,1,1.8666859408008798
80214e03,train,0,output,1,1.8666859408008798
90c28cc7,train,1,output,1,1.8666859408008798
90c28cc7,test,0,output,1,1.8666859408008798
a59b95c0,train,2,input,1,1.8666859408008798
a59b95c0,test,0,input,1,1.8666859408008798
c3e719e8,train,2,input,1,1.8666859408008798
c48954c1,test,0,input,1,1.8666859408008798
ca8de6ea,train,0,output,1,1.8666859408008798
ca8de6ea,train,1,output,1,1.8666859408008798
ca8de6ea,train,2,output,1,1.8666859408008798
ca8de6ea,test,0,output,1,1.8666859408008798
cdecee7f,train,2,output,1,1.8666859408008798
cdecee7f,test,0,output,1,1.8666859408008798
d4b1c2b1,test,0,input,1,1.8666859408008798
d511f180,train,0,input,1,1.8666859408008798
d511f180,train,0,output,1,1.8666859408008798
e633a9e5,train,0,input,1,1.8666859408008798
e633a9e5,train,2,input,1,1.8666859408008798
e633a9e5,test,0,input,1,1.8666859408008798
88a10436,test,0,output,1,1.8672728644396073
49d1d64f,train,2,input,1,1.868731336919689
4cd1b7b2,train,2,input,1,1.868731336919689
5582e5ca,test,0,input,1,1.868731336919689
a6953f00,train,1,input,1,1.868731336919689
d23f8c26,train,1,input,1,1.869490545171452
494ef9d7,train,3,output,1,1.8695598873228148
137eaa0f,train,1,output,1,1.870893540687468
68b67ca3,test,0,output,1,1.870893540687468
7fe24cdd,train,1,input,1,1.870893540687468
cdecee7f,train,0,output,1,1.870893540687468
e21d9049,train,0,input,1,1.870893540687468
e21d9049,test,0,input,1,1.870893540687468
d23f8c26,train,2,input,1,1.8712932057449754
fcc82909,train,0,input,1,1.872193026176974
fcc82909,train,1,input,1,1.872193026176974
5bd6f4ac,train,0,output,1,1.872839003421876
2013d3e2,train,1,output,1,1.8731721476108374
5bd6f4ac,train,1,output,1,1.8731721476108374
5bd6f4ac,train,3,output,1,1.8731721476108374
6150a2bd,test,0,input,1,1.8731721476108374
6150a2bd,test,0,output,1,1.8731721476108374
88a10436,test,0,input,1,1.8731721476108374
6ecd11f4,train,0,output,1,1.8743012107379264
62c24649,train,2,input,1,1.87556673343882
b91ae062,train,0,input,1,1.87556673343882
b91ae062,test,0,input,1,1.87556673343882
c074846d,train,2,output,1,1.87556673343882
c074846d,train,4,output,1,1.87556673343882
e21d9049,train,1,input,1,1.87556673343882
2013d3e2,train,0,output,1,1.8767539159292514
9172f3a0,train,1,input,1,1.8767539159292514
9f236235,train,0,output,1,1.8779998684009405
ac0a08a4,train,2,input,1,1.8779998684009405
b91ae062,train,3,input,1,1.8779998684009405
00576224,train,0,input,1,1.878076854545148
00576224,train,1,input,1,1.878076854545148
00576224,test,0,input,1,1.878076854545148
12422b43,train,3,input,1,1.878076854545148
19bb5feb,test,0,output,1,1.878076854545148
1f0c79e5,train,0,input,1,1.878076854545148
2dee498d,train,2,output,1,1.878076854545148
305b1341,train,1,input,1,1.878076854545148
46442a0e,train,1,input,1,1.878076854545148
49d1d64f,train,1,input,1,1.878076854545148
66e6c45b,train,0,input,1,1.878076854545148
66e6c45b,train,1,input,1,1.878076854545148
66e6c45b,test,0,input,1,1.878076854545148
762cd429,train,0,input,1,1.878076854545148
762cd429,train,1,input,1,1.878076854545148
762cd429,train,2,input,1,1.878076854545148
762cd429,test,0,input,1,1.878076854545148
780d0b14,train,1,output,1,1.878076854545148
80214e03,train,1,output,1,1.878076854545148
90c28cc7,train,0,output,1,1.878076854545148
93b581b8,train,0,input,1,1.878076854545148
93b581b8,train,1,input,1,1.878076854545148
93b581b8,train,2,input,1,1.878076854545148
93b581b8,test,0,input,1,1.878076854545148
a6953f00,train,0,output,1,1.878076854545148
a6953f00,test,0,output,1,1.878076854545148
ac6f9922,train,0,output,1,1.878076854545148
bd4472b8,train,2,input,1,1.878076854545148
c59eb873,train,0,input,1,1.878076854545148
d10ecb37,train,0,output,1,1.878076854545148
d10ecb37,train,2,output,1,1.878076854545148
d10ecb37,test,0,output,1,1.878076854545148
d89b689b,train,0,output,1,1.878076854545148
d89b689b,train,1,output,1,1.878076854545148
d89b689b,train,2,output,1,1.878076854545148
d89b689b,test,0,output,1,1.878076854545148
e1baa8a4,train,3,output,1,1.878076854545148
e9ac8c9e,train,1,output,1,1.878076854545148
494ef9d7,train,1,output,1,1.8793219299354664
5bd6f4ac,train,2,input,1,1.8797256451974604
19bb5feb,train,0,output,1,1.8807020483246382
19bb5feb,train,2,output,1,1.8807020483246382
1a6449f1,train,2,output,1,1.8807020483246382
34cfa167,test,0,input,1,1.8807020483246382
458e3a53,train,0,output,1,1.8807020483246382
60c09cac,train,1,input,1,1.8807020483246382
77fdfe62,train,0,output,1,1.8807020483246382
a6953f00,train,1,output,1,1.8807020483246382
a6953f00,train,2,output,1,1.8807020483246382
a740d043,test,0,output,1,1.8807020483246382
c074846d,train,1,output,1,1.8807020483246382
c074846d,train,3,output,1,1.8807020483246382
d10ecb37,train,1,output,1,1.8807020483246382
d13f3404,train,1,input,1,1.8807020483246382
1a6449f1,train,1,output,1,1.883833452994895
fd4b2b02,test,0,output,1,1.9210546423017574
10fcaaa3,train,3,output,1,1.9289362158582057
310f3251,train,4,output,1,1.9338336054889713
cad67732,train,2,output,1,1.9349678407200008
b4a43f3b,test,0,output,1,1.9352333541921771
17b80ad2,train,3,input,1,1.9361648024176292
11852cab,train,1,output,1,1.9370975060839477
11852cab,train,2,output,1,1.9370975060839477
11852cab,test,0,output,1,1.9370975060839477
d23f8c26,test,0,input,1,1.9380938239005645
11852cab,train,1,input,1,1.9397396114056245
11852cab,test,0,input,1,1.9397396114056245
ca8de6ea,train,0,input,1,1.9407338386831723
ca8de6ea,train,1,input,1,1.9407338386831723
ca8de6ea,train,2,input,1,1.9407338386831723
ca8de6ea,test,0,input,1,1.9407338386831723
1e0a9b12,train,1,input,1,1.9416308877392052
5614dbcf,test,0,output,1,1.9416308877392052
7e4d4f7c,train,0,output,1,1.9416308877392052
b942fd60,train,4,input,1,1.9416308877392052
d037b0a7,train,0,input,1,1.9416308877392052
d13f3404,train,0,input,1,1.9416308877392052
d13f3404,train,2,input,1,1.9416308877392052
d90796e8,train,0,input,1,1.9416308877392052
d90796e8,test,0,input,1,1.9416308877392052
494ef9d7,train,0,input,1,1.9417066397718725
494ef9d7,test,0,input,1,1.9417846875432685
cad67732,train,2,input,1,1.9417846875432685
494ef9d7,train,3,input,1,1.942892066111446
a5f85a15,train,0,output,1,1.9447104984584633
11852cab,train,2,input,1,1.9452760212788605
5614dbcf,train,1,output,1,1.9452760212788605
68b67ca3,train,0,output,1,1.9452760212788605
6ecd11f4,train,1,output,1,1.9452760212788605
af902bf9,train,1,output,1,1.9452760212788605
11e1fe23,train,0,output,1,1.9465523906601974
11e1fe23,train,1,output,1,1.9465523906601974
11e1fe23,test,0,output,1,1.9465523906601974
3cd86f4f,test,0,output,1,1.9465523906601974
494ef9d7,train,1,input,1,1.9465523906601974
5783df64,train,2,input,1,1.9465523906601974
68b67ca3,train,2,output,1,1.9465523906601974
9172f3a0,test,0,input,1,1.9465523906601974
ac0a08a4,test,0,input,1,1.9465523906601974
b91ae062,train,1,input,1,1.9465523906601974
a5f85a15,train,2,output,1,1.9469421651558048
494ef9d7,train,2,input,1,1.947884875402305
5783df64,train,1,input,1,1.947884875402305
a5f85a15,train,1,output,1,1.947884875402305
d037b0a7,train,1,input,1,1.947884875402305
f45f5ca7,train,1,output,1,1.947884875402305
f45f5ca7,train,2,output,1,1.947884875402305
f45f5ca7,test,0,output,1,1.947884875402305
d406998b,train,0,output,1,1.9512735369090148
aab50785,test,0,output,1,1.969567068118076
d406998b,train,1,output,1,2.004865776230208
d406998b,train,3,output,1,2.004865776230208
a5f85a15,test,0,output,1,2.010556448126239
c3e719e8,train,2,output,1,2.0150174558851877
007bbfb7,train,1,input,1,2.0217756898017787
007bbfb7,train,1,output,1,2.0217756898017787
007bbfb7,train,2,input,1,2.0217756898017787
007bbfb7,train,2,output,1,2.0217756898017787
0520fde7,train,1,output,1,2.0217756898017787
0520fde7,train,2,output,1,2.0217756898017787
0520fde7,test,0,output,1,2.0217756898017787
070dd51e,train,0,input,1,2.0217756898017787
070dd51e,train,1,input,1,2.0217756898017787
070dd51e,test,0,input,1,2.0217756898017787
0a938d79,train,0,input,1,2.0217756898017787
0a938d79,train,1,input,1,2.0217756898017787
0a938d79,train,2,input,1,2.0217756898017787
0a938d79,train,3,input,1,2.0217756898017787
0a938d79,test,0,input,1,2.0217756898017787
0b17323b,train,0,input,1,2.0217756898017787
0b17323b,train,0,output,1,2.0217756898017787
0b17323b,train,1,input,1,2.0217756898017787
0b17323b,train,1,output,1,2.0217756898017787
0b17323b,test,0,input,1,2.0217756898017787
0b17323b,test,0,output,1,2.0217756898017787
0ca9ddb6,train,0,input,1,2.0217756898017787
0ca9ddb6,train,1,input,1,2.0217756898017787
0ca9ddb6,train,2,input,1,2.0217756898017787
0ca9ddb6,test,0,input,1,2.0217756898017787
0e671a1a,train,0,input,1,2.0217756898017787
0e671a1a,train,1,input,1,2.0217756898017787
0e671a1a,train,2,input,1,2.0217756898017787
0e671a1a,train,3,input,1,2.0217756898017787
0e671a1a,test,0,input,1,2.0217756898017787
0f63c0b9,train,0,input,1,2.0217756898017787
0f63c0b9,train,1,input,1,2.0217756898017787
0f63c0b9,train,2,input,1,2.0217756898017787
0f63c0b9,train,3,input,1,2.0217756898017787
0f63c0b9,test,0,input,1,2.0217756898017787
10fcaaa3,train,0,input,1,2.0217756898017787
10fcaaa3,train,1,input,1,2.0217756898017787
10fcaaa3,train,2,input,1,2.0217756898017787
10fcaaa3,train,3,input,1,2.0217756898017787
10fcaaa3,test,0,input,1,2.0217756898017787
11e1fe23,train,0,input,1,2.0217756898017787
11e1fe23,train,1,input,1,2.0217756898017787
11e1fe23,test,0,input,1,2.0217756898017787
178fcbfb,train,0,input,1,2.0217756898017787
178fcbfb,train,1,input,1,2.0217756898017787
178fcbfb,train,2,input,1,2.0217756898017787
178fcbfb,test,0,input,1,2.0217756898017787
17b80ad2,train,0,input,1,2.0217756898017787
17b80ad2,train,1,input,1,2.0217756898017787
17b80ad2,train,2,input,1,2.0217756898017787
19bb5feb,train,1,output,1,2.0217756898017787
1a2e2828,train,0,output,1,2.0217756898017787
1a2e2828,train,1,output,1,2.0217756898017787
1a2e2828,train,2,output,1,2.0217756898017787
1a2e2828,train,3,output,1,2.0217756898017787
1a2e2828,train,4,output,1,2.0217756898017787
1a2e2828,test,0,output,1,2.0217756898017787
1b2d62fb,train,1,output,1,2.0217756898017787
1b2d62fb,train,3,output,1,2.0217756898017787
1b2d62fb,train,4,output,1,2.0217756898017787
1b2d62fb,test,0,output,1,2.0217756898017787
1bfc4729,train,0,input,1,2.0217756898017787
1bfc4729,train,1,input,1,2.0217756898017787
1bfc4729,test,0,input,1,2.0217756898017787
1caeab9d,train,2,input,1,2.0217756898017787
1caeab9d,train,2,output,1,2.0217756898017787
1f876c06,train,0,input,1,2.0217756898017787
1f876c06,train,1,input,1,2.0217756898017787
1f876c06,train,2,input,1,2.0217756898017787
1f876c06,test,0,input,1,2.0217756898017787
1fad071e,train,1,output,1,2.0217756898017787
21f83797,train,0,input,1,2.0217756898017787
21f83797,train,1,input,1,2.0217756898017787
21f83797,test,0,input,1,2.0217756898017787
22233c11,train,1,input,1,2.0217756898017787
22233c11,train,1,output,1,2.0217756898017787
22233c11,train,2,input,1,2.0217756898017787
22233c11,train,2,output,1,2.0217756898017787
22425bda,train,0,output,1,2.0217756898017787
22425bda,train,1,output,1,2.0217756898017787
2281f1f4,train,0,input,1,2.0217756898017787
2281f1f4,train,0,output,1,2.0217756898017787
2281f1f4,train,1,input,1,2.0217756898017787
2281f1f4,train,1,output,1,2.0217756898017787
2281f1f4,train,2,input,1,2.0217756898017787
2281f1f4,test,0,input,1,2.0217756898017787
22eb0ac0,train,0,input,1,2.0217756898017787
22eb0ac0,train,1,input,1,2.0217756898017787
22eb0ac0,train,2,input,1,2.0217756898017787
22eb0ac0,train,2,output,1,2.0217756898017787
22eb0ac0,test,0,input,1,2.0217756898017787
23581191,train,0,input,1,2.0217756898017787
23581191,train,1,input,1,2.0217756898017787
23581191,test,0,input,1,2.0217756898017787
239be575,train,0,output,1,2.0217756898017787
239be575,train,1,output,1,2.0217756898017787
239be575,train,2,output,1,2.0217756898017787
239be575,train,3,output,1,2.0217756898017787
239be575,train,4,output,1,2.0217756898017787
239be575,train,5,output,1,2.0217756898017787
239be575,test,0,output,1,2.0217756898017787
239be575,test,1,output,1,2.0217756898017787
253bf280,train,0,input,1,2.0217756898017787
253bf280,train,1,input,1,2.0217756898017787
253bf280,train,1,output,1,2.0217756898017787
253bf280,train,2,input,1,2.0217756898017787
253bf280,train,3,input,1,2.0217756898017787
253bf280,train,4,input,1,2.0217756898017787
253bf280,train,5,input,1,2.0217756898017787
253bf280,train,5,output,1,2.0217756898017787
253bf280,train,6,input,1,2.0217756898017787
253bf280,train,7,input,1,2.0217756898017787
253bf280,test,0,input,1,2.0217756898017787
25ff71a9,test,0,input,1,2.0217756898017787
25ff71a9,test,0,output,1,2.0217756898017787
25ff71a9,test,1,input,1,2.0217756898017787
25ff71a9,test,1,output,1,2.0217756898017787
27a28665,train,0,output,1,2.0217756898017787
27a28665,train,1,output,1,2.0217756898017787
27a28665,train,2,output,1,2.0217756898017787
